StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q66_First.Click,Q66_Last.Click,Q66_Page.Submit,Q66_Click.Count,Q49,Q51,Q53,Q55,Q57,Q59,Q61,Q63_1,hb_1,hb_2,hb_3,hb_4,hb_check_5,Q38_First.Click,Q38_Last.Click,Q38_Page.Submit,Q38_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,Q39_First.Click,Q39_Last.Click,Q39_Page.Submit,Q39_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,Q40_First.Click,Q40_Last.Click,Q40_Page.Submit,Q40_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,Q41_First.Click,Q41_Last.Click,Q41_Page.Submit,Q41_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,Q44_First.Click,Q44_Last.Click,Q44_Page.Submit,Q44_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_check_1,Q45_First.Click,Q45_Last.Click,Q45_Page.Submit,Q45_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,vaccDanger_check_3,Q46_First.Click,Q46_Last.Click,Q46_Page.Submit,Q46_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_check_6,Q47_First.Click,Q47_Last.Click,Q47_Page.Submit,Q47_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,Q48_First.Click,Q48_Last.Click,Q48_Page.Submit,Q48_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,Q49_First.Click,Q49_Last.Click,Q49_Page.Submit,Q49_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,Q50_First.Click,Q50_Last.Click,Q50_Page.Submit,Q50_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,Q51_First.Click,Q51_Last.Click,Q51_Page.Submit,Q51_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,Q52_First.Click,Q52_Last.Click,Q52_Page.Submit,Q52_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,Q53_First.Click,Q53_Last.Click,Q53_Page.Submit,Q53_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,eligible
4/17/18 10:15,4/17/18 10:20,0,0619a4ac25d688c1,100,295,1,4/17/18 10:20,R_2PBFigRF518wS7K,,,,,,,anonymous,EN,0,0,6.765,0,1,30,3,6,1,2,1,100,6,7,7,6,5,1.561,6.293,7.01,5,7,6,7,7,6,6,3.57,6.079,7.384,6,6,7,6,7,6,7,1.571,4.349,5.905,6,7,6,6,6,7,23.853,25.883,27.718,5,7,6,7,6,6,6.082,9.693,10.417,6,7,6,6,7,6,1.25,2.834,4.028,5,7,6,6,7,3,10.595,24.213,25.725,5,6,7,6,7,6,2.957,27.499,27.565,14,6,6,7,6,7,36.331,37.785,38.746,5,6,7,6,6,7,1.13,3.458,4.83,6,6,6,7,6,7,1.71,5.114,6.306,7,7,6,7,6,6,1.993,3.764,4.564,5,7,6,6,6,7,31.535,36.007,36.674,7,7,6,7,6,6,3.407,5.41,6.349,5,good,e6e3057dd14fb5c3,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 10:18,4/17/18 10:20,0,0e00c47d3f72715a,100,151,1,4/17/18 10:20,R_ZDYrXMyzUrMULOF,,,,,,,anonymous,EN,0.751,1.493,6.694,4,1,23,1,6,1,4,2,12,5,5,6,5,5,2.426,5.437,6.717,7,1,5,5,3,4,4,0.525,6.309,7.266,19,5,5,4,6,3,4,0.542,6.594,6.783,20,5,4,4,6,5,0.277,5.564,6.072,26,1,6,6,1,5,0.397,9.742,9.967,24,5,5,5,7,1,0.468,6.746,9.577,11,1,4,5,5,3,0.191,8.838,9.564,25,2,1,4,4,6,0.29,6.963,7.843,21,4,5,3,5,4,0.49,4.428,4.899,15,7,6,5,4,2,0.289,5.81,6.781,23,6,5,4,5,5,0.488,2.324,4.821,10,4,4,4,4,4,0.616,5.862,7.366,17,4,4,4,4,4,0.359,3.41,3.844,14,3,5,4,4,4,0.479,3.178,3.771,15,,6f5dff6a0f6ae111,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:57,4/17/18 10:21,0,0a19ac6b2e66bea0,100,1433,1,4/17/18 10:21,R_1OlbyQQMjRXIDdy,,,,,,,anonymous,EN,0,0,12.347,0,2,46,1,1,5,4,10,52,5,4,4,4,5,7.104,23.543,24.084,13,5,5,4,3,3,3,5.368,49.433,50.243,15,4,5,4,3,4,5,5.974,42.531,42.94,16,4,4,5,4,4,6.009,35.612,36.182,13,3,5,6,3,6,3.492,21.301,22.035,14,5,4,4,5,1,637.6,651.902,652.884,13,3,4,4,5,3,2.988,12.973,13.645,10,4,4,4,4,6,3.203,17.84,18.778,10,5,5,5,5,4,307.112,323.5,324.01,17,4,5,5,5,3,11.513,34.392,34.405,21,6,5,5,4,4,4.043,17.699,18.32,11,5,3,5,5,3,3.746,18.884,19.178,11,5,6,6,4,4,9.137,40.331,40.94,13,5,5,6,4,3,2.941,16.727,17.224,11,No.,f537d1975533a236,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:17,4/17/18 10:21,0,8fb7f72561dfeaa5,100,276,1,4/17/18 10:21,R_1r06VLhlu6wJXga,,,,,,,anonymous,EN,0,0,5.978,0,1,32,1,6,1,3,1,97,7,7,6,7,5,2.071,4.403,4.802,5,7,7,7,7,7,1,2.035,4.996,5.796,6,7,7,7,7,7,7,2.295,4.247,5.182,6,5,6,1,5,6,2.14,4.811,5.432,5,6,5,6,2,4,2.069,4.506,5.215,6,4,5,5,6,1,2.037,4.954,5.688,5,7,7,7,7,3,1.885,5.359,5.904,6,1,7,7,7,6,2.93,6.041,6.755,6,6,5,6,4,6,1.937,4.228,4.99,5,6,5,5,6,6,2.177,3.667,4.264,5,7,7,7,7,7,3.004,4.785,5.493,5,7,7,7,7,7,1.648,3.598,4.488,5,6,5,1,4,7,3.07,6.574,7.103,6,5,6,4,7,7,2.325,4.667,5.209,5,,b46a1f643841e610,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:54,4/17/18 10:21,0,d6f3a3412e9e7f2c,100,1630,1,4/17/18 10:21,R_10GUjMOMsSdrIuU,,,,,,,anonymous,EN,0,0,98.99,0,1,26,5,2,2,1,9,25,6,5,4,6,5,8.71,27.246,28.272,5,6,3,5,4,4,2,77.615,95.85,96.761,6,6,3,5,3,4,5,73.907,93.495,94.75,6,2,4,5,3,5,4.498,97.464,98.584,5,1,6,6,1,6,272.917,285.26,286.364,5,6,2,2,5,1,3.931,20.342,21.809,5,2,4,3,5,3,3.867,14.882,15.985,5,5,3,3,5,6,58.502,70.007,71.215,5,5,4,2,3,4,4.527,20.177,21.257,5,2,6,2,6,2,3.18,15.07,16.932,5,3,3,2,5,5,3.917,17.243,18.416,5,5,2,4,5,2,6,23.555,23.97,6,3,5,5,2,4,3.56,17.285,18.415,5,5,5,2,4,5,122.332,134.937,135.95,5,no,d42c6b1c075ebefc,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:17,4/17/18 10:21,0,b0fd0c5964eae4f7,100,266,1,4/17/18 10:21,R_1FFFmvEcg1dChsq,,,,,,,anonymous,EN,0,0,6.259,0,2,27,3,4,9,0,13,50,4,4,5,4,5,2.241,5.4,6.457,5,4,4,3,4,5,5,0.78,4.348,4.981,8,4,4,4,5,5,4,0.859,3.498,5.584,6,4,4,4,4,4,1.043,4.658,4.937,8,4,4,4,4,4,1.098,3.994,4.315,10,6,5,4,4,1,1.029,5.318,7.295,8,4,4,3,5,3,2.082,5.474,7.182,5,4,5,4,3,6,2.541,5.02,5.724,5,5,4,4,5,4,1.023,3.886,4.183,9,4,4,4,4,3,0.761,8.97,9.434,13,4,5,6,5,5,0.971,2.858,4.216,6,4,5,5,5,4,3.538,7.314,8.385,7,5,4,4,5,5,14.916,17.026,17.787,6,4,4,4,4,4,0.957,2.42,4.835,8,,666cdb4bcd14052b,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:11,4/17/18 10:24,0,08ed0544bed2f7eb,100,740,1,4/17/18 10:24,R_1jxCmZoMmGbecli,,,,,,,anonymous,EN,0,0,47.375,0,2,43,5,6,3,3,9,0,4,5,5,2,5,61.727,75.288,76.077,5,3,7,3,2,2,4,2.367,21.419,22.251,7,4,4,3,1,3,6,5.86,27.544,28.463,8,1,1,7,1,7,144.68,153.133,153.899,5,1,7,7,1,7,7.77,15.215,16.26,5,5,1,1,7,1,1.908,17.912,18.94,8,1,6,2,6,3,2.165,27.899,28.933,6,6,1,1,7,6,27.022,35.291,36.174,6,1,7,1,5,2,3.676,21.785,22.905,7,1,7,1,7,1,1.917,12.775,13.488,6,3,4,5,4,4,4.393,24.91,25.721,8,2,6,2,2,5,3.237,15.352,16.445,6,2,5,3,3,4,54.948,70.073,72.874,8,1,3,3,6,5,26.138,42.088,43.081,9,,1007a93e3825a74b,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:16,4/17/18 10:24,0,3b7f5dafb6e55fe0,100,510,1,4/17/18 10:24,R_1f7wrhhIkzAM7dt,,,,,,,anonymous,EN,1.299,5.711,16.223,3,3,20,3,2,3,1,2,0,5,3,4,2,5,6.132,64.573,65.258,7,2,4,2,2,1,6,1.381,28.196,28.463,14,6,7,5,4,3,7,3.228,25.537,26.342,10,3,5,2,2,5,2.123,46.951,47.207,16,1,6,6,1,6,5.854,16.876,17.641,12,6,2,1,6,1,7.707,21.276,21.627,9,1,4,4,6,3,2.311,19.63,19.961,7,7,2,3,6,6,1.936,42.994,44.191,11,3,6,1,6,1,5.587,27.116,27.657,11,7,7,1,7,1,3.68,15.339,15.656,8,1,2,1,5,6,3.233,23.714,24.069,12,4,4,3,3,5,2.075,21.228,22.354,6,6,5,5,3,4,4.613,17.748,18.219,11,5,7,5,3,7,3.16,23.796,24.472,17,,b45cc68b8d53f7d7,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:20,4/17/18 10:25,0,107d7ddc63abbaca,100,290,1,4/17/18 10:25,R_1mra0qNIcuIlFjg,,,,,,,anonymous,EN,0,0,36.062,0,1,39,1,3,2,2,9,43,6,1,3,3,5,1.249,3.67,4.357,11,2,4,4,4,5,2,1.368,5.195,5.759,14,6,6,6,1,4,5,1.133,5.232,5.954,15,4,3,4,5,5,1.536,4.924,5.986,12,5,5,4,6,5,14.394,18.552,18.964,13,5,6,4,5,5,4.915,9.098,10.492,11,5,3,4,5,6,1.868,4.16,5.357,11,4,5,5,5,4,1.005,5.579,6.353,13,5,2,5,4,4,21.314,24.952,25.314,12,6,4,4,5,3,8.504,12.701,13.686,13,4,5,5,5,4,1.076,5.266,6.307,14,2,1,4,2,2,1.054,3.952,4.438,12,4,4,5,5,4,0.849,5.081,5.128,14,3,2,1,4,4,0.381,4.64,5.217,16,,8325c5776851edd5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:28,4/17/18 10:25,0,82140dbd953d91f4,100,3438,1,4/17/18 10:25,R_3PuA3EvZimyU7K0,,,,,,,anonymous,EN,3239.587,3239.587,3240.99,1,1,32,1,6,1,4,2,37,4,3,4,5,5,1.704,5.123,6.175,6,3,4,5,3,4,3,1.272,9.53,15.157,7,4,5,3,4,5,5,5.563,10.59,14.734,6,4,4,3,5,5,1.791,3.485,4.309,5,3,4,3,4,3,1.443,3.13,7.145,5,4,3,4,5,1,2.353,5.359,8.814,5,4,4,4,5,3,3.58,11.56,13.397,6,5,4,3,5,6,2.343,5.033,6.478,5,5,3,5,4,4,2.304,4.973,6.042,6,3,5,4,5,3,1.931,12.375,13.242,7,5,4,5,4,3,2.889,7.191,12.002,6,5,4,4,3,4,1.456,3.681,5.607,5,4,4,5,4,3,1.609,6.089,9.656,5,5,4,3,4,5,3.772,13.241,13.742,6,Nice study!,a832f72eede157d0,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:05,4/17/18 10:26,0,0d76aa14bf1eccee,100,1242,1,4/17/18 10:26,R_DkF8PTOMBaCdicV,,,,,,,anonymous,EN,0,0,10.304,0,2,34,1,4,2,5,10,58,5,4,5,4,5,14.704,49.249,50.566,5,6,2,5,4,2,1,5.321,32.945,37.223,6,6,4,5,5,2,3,16.263,68.343,72.57,9,1,1,7,1,5,4.723,23.549,27.374,5,1,7,7,1,7,5.068,16.669,21.85,5,6,1,1,6,1,10.957,26.285,32.599,5,4,2,4,5,3,4.061,20.953,23.237,5,5,3,4,5,6,2.596,27.543,32.796,6,6,2,6,2,6,50.704,73.756,79.973,6,2,7,7,6,1,3.707,21.154,35.704,5,7,6,4,4,4,5.155,29.885,34.312,6,5,3,4,5,3,40.189,59.186,60.835,6,3,3,3,5,5,12.547,24.702,27.839,5,4,4,4,6,5,7.525,32.355,36.723,5,"I think babies don't have to be kept from every single germ and believe that parents who keep their babies in a bubble until they can walk, are why we have so many kids with allergies. With that said, I think that while babies immune systems are more resilient than most think, vaccines should be more spread out as these are powerful diseases we are trying to prevent. I would change the schedule so that each baby only got 1 vaccine at a time and certainly not 3 or 4. I'm uncertain of the link of autism and vaccines and tend to think that parents having kids over age 40 is more likely what is causing so many kids these days with autism and ADD, but I don't think we should dismiss people who say their child was fine and then got a loaded vaccine and started showing signs of autism. Each child, each parent, and each doctor is different, and we must do our best to focus on individual situations while also taking age of the mother and father into account. I will always vaccinate my kids because I believe if people stop, we are in fir serious trouble but never more than on at a time.",2703fb13f1c6beec,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:13,4/17/18 10:26,0,196fc93d1d8d4d75,100,777,1,4/17/18 10:26,R_2fInO9wje93LkUl,,,,,,,anonymous,EN,0,0,12.014,0,1,41,2,4,1,6,2,11,5,3,4,5,5,40.767,111.023,111.975,8,7,4,6,4,3,1,7.539,31.011,32.184,6,7,2,7,5,1,2,35.956,64.688,65.862,6,3,5,6,3,4,5.486,23.019,24.246,5,5,6,6,2,6,15.88,30.647,31.709,7,3,6,4,3,1,4.266,25.355,27.489,5,4,3,4,3,3,2.834,43.378,44.597,5,3,4,5,3,6,36.241,51.478,52.444,5,5,3,5,3,6,2.983,50.715,52.043,5,7,4,5,3,3,31.051,47.484,48.444,5,4,3,4,3,3,65.687,82.668,84.032,5,5,3,5,6,2,7.122,22.512,23.482,7,6,5,5,4,2,8.668,46.716,47.105,6,6,7,7,2,3,10.723,25.447,26.613,5,,c7b51e13fe48d82e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:18,4/17/18 10:26,0,df30eb8b5224127e,100,478,1,4/17/18 10:26,R_3esJh3hLBDoh63l,,,,,,,anonymous,EN,0,0,17.428,0,1,27,1,4,1,4,2,30,6,5,5,6,5,9.677,33.356,33.715,8,5,5,5,3,3,3,2.792,21.699,22.361,7,6,5,6,5,2,5,2.637,16.381,25.086,8,3,4,5,4,4,9.999,25.07,25.771,10,4,4,4,3,5,3.596,20.435,21.216,9,6,3,3,5,1,3.638,23.621,24.355,8,4,3,4,5,3,4.136,13.704,14.512,7,5,3,3,5,6,3.295,14.711,15.335,9,6,5,3,4,5,5.406,25.453,26.292,8,2,5,4,5,2,2.822,14.302,15.565,7,4,3,2,5,5,3.655,24.822,25.828,6,5,4,5,5,3,2.92,17.76,20.16,9,4,5,5,4,3,2.304,18.792,19.087,10,3,4,3,4,5,3.884,19.972,20.877,9,none,21f5f86a105ce4a2,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:21,4/17/18 10:26,0,5b23cedbf0f1b4ba,100,314,1,4/17/18 10:26,R_1n8FSUUOswsRHFu,,,,,,,anonymous,EN,0,0,25.354,0,1,36,2,6,1,3,2,14,4,3,5,5,5,2.052,14.445,15.205,5,2,6,3,3,3,3,3.035,14.332,14.947,7,4,4,4,4,1,4,4.493,12.311,13.325,8,4,4,4,4,4,2.73,4.443,16.308,5,2,5,6,2,6,2.79,14.431,14.698,7,5,5,3,5,1,4.288,14.945,15.701,6,2,4,4,6,3,3.872,16.818,17.777,8,5,2,3,5,6,3.051,14.162,14.786,5,3,5,2,5,2,3.723,16.06,16.924,5,1,7,5,7,1,4.635,11.523,12.282,5,4,4,2,5,4,7.108,11.413,12.099,5,5,4,5,4,4,3.107,13.925,15.292,6,2,4,3,5,5,3.056,12.344,12.936,6,5,5,2,5,6,4.513,15.596,16.33,6,,8218821d7f464840,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:13,4/17/18 10:26,0,e566e6c0b194eedd,100,767,1,4/17/18 10:26,R_2EbOIMvjMOvZQ76,,,,,,,anonymous,EN,0,0,122.403,0,2,58,2,2,2,6,2,0,2,3,6,1,5,6.434,20.321,21.229,5,2,5,3,4,3,7,6.456,21.976,23.458,6,6,2,7,1,4,4,3.563,24.793,26.266,6,1,2,7,1,7,3.824,13.856,14.947,5,1,7,7,1,7,4.074,119.594,120.728,5,2,1,4,6,1,6.898,17.626,21.2,5,1,4,3,4,3,3.842,13.65,14.9,5,4,4,4,4,6,2.762,13.753,14.989,5,5,6,2,3,4,3.735,22.631,25.527,5,1,7,4,7,1,2.376,16.632,17.418,5,4,1,1,4,7,7.348,19.947,23.533,5,4,4,4,4,4,2.561,6.959,9.176,5,4,4,4,4,4,5.124,19.052,20.355,7,1,3,1,6,6,14.466,25.634,26.961,5,I have a child with autism.  I am absolutely sure that childhood vaccines did not cause this.,144c4b0f864d39d1,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:21,4/17/18 10:27,0,c5ccd083d44d7f64,100,370,1,4/17/18 10:27,R_1eV2AmUmPIX7iIM,,,,,,,anonymous,EN,98.774,98.774,100.762,1,1,28,1,2,1,4,10,50,3,6,6,5,5,0.433,5.933,9.18,7,5,5,4,6,4,6,4.742,7.529,9.67,7,5,6,3,6,5,3,20.942,23.048,24.714,6,3,5,3,5,5,46.087,48.967,64.014,6,6,3,4,5,5,0.597,2.296,3.089,5,7,6,4,7,1,0.719,10.516,14.456,13,6,6,5,6,3,1.247,18.63,29.217,7,2,6,3,5,6,0.628,5.771,10.329,5,5,6,5,4,4,0.578,2.244,8.678,5,2,6,2,3,6,0.554,2.266,4.604,5,5,3,5,5,4,0.646,2.391,3.375,5,5,5,3,4,5,0.573,2.753,5.054,6,7,7,6,1,1,1.595,7.747,8.224,10,2,6,5,4,5,3.899,6.371,7.589,6,no,48fb2a3cdacf0607,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:19,4/17/18 10:28,0,97892982d673d37b,100,534,1,4/17/18 10:28,R_6s6Aytq82Agjo2t,,,,,,,anonymous,EN,0,0,11.318,0,2,30,3,4,3,1,10,47,4,4,4,4,5,6.652,17.91,18.261,6,5,6,5,4,5,2,8.891,21.705,22.339,6,4,5,4,4,3,5,6.269,21.762,22.463,8,3,4,5,4,4,5.436,16.874,18.906,5,1,6,6,2,7,2.394,11.676,12.382,5,6,4,2,5,2,3.332,17.542,18.145,6,5,4,4,5,3,9.787,17.795,18.635,5,5,3,6,6,6,12.352,227.574,228.358,5,4,6,4,4,4,4.743,19.485,21.283,5,5,5,5,5,3,4.215,15.801,16.463,5,4,4,3,4,5,4.503,20.616,21.195,6,6,4,5,4,4,3.192,11.113,11.904,5,5,5,4,2,3,2.808,14.44,15.049,5,5,5,2,4,4,3.442,13.795,14.604,6,none,c8600eed86d5ce85,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 10:20,4/17/18 10:28,0,142b51c9a174a346,100,470,1,4/17/18 10:28,R_1GQ6fv841E0KyLu,,,,,,,anonymous,EN,0,0,12.854,0,1,35,1,4,1,6,9,44,7,3,6,2,5,5.473,34.378,34.462,18,7,3,4,6,1,1,1.72,19.417,20.163,19,5,7,3,2,2,6,3.525,24.919,25.606,17,1,4,7,3,4,11.425,43.984,44.747,18,1,7,7,1,7,13.551,24.955,25.641,16,7,1,1,7,1,1.634,27.252,27.918,14,1,4,1,7,3,12.147,23.29,24.924,14,5,1,3,6,6,14.818,31.872,32.618,15,3,4,2,5,4,19.179,34.185,34.928,15,1,7,1,7,1,6.867,19.873,20.589,15,1,6,1,6,6,3.551,22.256,23.201,17,7,1,6,7,2,1.451,16.566,17.277,16,7,6,6,3,2,12.164,28.652,29.379,16,6,7,7,2,5,15.96,32.514,33.194,20,N/A,ee5a6c9b076063f5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:20,4/17/18 10:28,0,803c7da4120710ec,100,524,1,4/17/18 10:28,R_1K9blo1wrrV9Car,,,,,,,anonymous,EN,6.593,6.593,13.401,1,2,23,1,3,4,1,2,1,3,6,2,1,5,11.271,51.674,52.359,24,5,7,2,2,4,3,6.483,30.876,31.636,22,5,6,5,1,6,7,6.493,40.014,40.97,16,1,1,6,1,7,4.236,21.596,22.465,15,1,7,7,1,7,4.388,20.166,20.866,13,7,1,1,7,1,2.72,26.736,27.827,13,1,2,1,6,3,3.184,20.99,22.65,13,6,1,2,4,6,5.549,19.088,19.817,13,2,4,2,4,2,7.735,41.523,42.233,19,1,5,2,7,1,7.796,26.234,27.738,12,3,2,1,6,7,8.082,35.504,36.243,23,6,2,4,6,2,5.33,24.593,25.325,14,2,6,7,2,3,4.818,30.388,31.57,17,4,7,6,2,5,4.88,32.236,33.139,13,,5e0b946322b8fa16,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:26,4/17/18 10:28,0,6992e2d5bc514bd4,100,130,1,4/17/18 10:28,R_2rMYiHHj8eBvGt1,,,,,,,anonymous,EN,0.33,14.284,14.476,2,1,28,3,6,1,6,9,90,2,3,3,4,5,0.729,6.677,7.417,9,3,3,3,3,2,2,0.096,3.608,3.849,11,3,3,4,5,3,3,1.426,4.27,4.495,8,3,2,1,3,3,0.447,2.179,3.142,8,4,3,2,3,3,0.649,2.618,3.421,7,3,2,3,4,1,0.327,4.146,5.862,9,3,2,4,2,3,0.457,4.477,5.232,9,4,3,3,3,6,0.314,3.803,4.035,11,2,3,5,4,2,0.703,3.134,3.364,10,3,2,3,3,2,11.346,13.861,14.084,7,2,3,3,1,2,0.516,2.385,3.049,8,2,3,2,3,4,3.695,6.716,6.945,10,1,2,2,3,3,0.575,2.756,3.213,10,2,2,3,1,1,0.392,5.722,6.37,9,,aabfa8ef368c3fb5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:22,4/17/18 10:29,0,7139848217d524ae,100,406,1,4/17/18 10:29,R_33x5FAQ7APYxQ1j,,,,,,,anonymous,EN,0,0,17.58,0,1,38,1,6,1,5,1,99,5,1,4,1,5,11.193,28.234,29.446,5,5,7,5,2,4,2,10.446,30.206,32.081,7,6,5,7,4,5,6,3.762,29.649,31.629,8,1,1,7,5,4,3.079,16.128,17.804,5,1,6,7,1,7,3.115,12.915,14.267,5,7,2,1,6,1,2.973,18.672,20.007,5,1,5,2,6,3,18.946,38.288,40.017,7,5,2,6,5,6,3.537,14.516,16.682,5,3,6,5,5,6,3.08,21.744,23.788,7,1,7,1,7,1,2.756,14.319,15.902,5,6,5,2,5,6,6.886,21.88,23.237,5,6,5,2,6,5,4.923,22.708,24.08,5,7,7,6,5,2,4.894,15.281,16.803,5,5,2,1,5,7,6.423,25.679,27.129,7,,477bcc2d16afe629,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:19,4/17/18 10:30,0,e32eac97f03593a0,100,646,1,4/17/18 10:30,R_6tYQS3ZZZj1WgiB,,,,,,,anonymous,EN,0,0,19.399,0,2,32,3,6,1,6,2,0,7,5,6,3,5,8.091,64.495,65.351,12,7,3,6,5,4,5,4.001,25.013,25.709,17,7,5,6,4,1,2,5.383,36.049,36.696,14,3,3,5,3,4,6.915,24.209,24.899,16,4,5,2,1,4,4.849,19.099,20.028,11,5,5,2,3,1,4.795,48.272,49.661,12,4,5,4,3,3,10.79,63.663,64.582,12,3,5,5,1,6,5.121,22.091,22.836,16,5,5,5,3,5,43.06,59.271,60.07,12,3,5,5,3,3,6.844,24.53,25.602,12,5,6,5,3,5,4.741,29.623,30.507,12,2,3,6,6,3,6.556,33.654,34.702,16,3,3,5,6,3,5.572,26.039,26.914,15,5,5,6,4,5,8.94,29.879,30.632,20,No,e78650fde85d3c98,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 10:30,0,b9707b9cf1f53818,100,4552,1,4/17/18 10:30,R_3MfmPUUq12VWicp,,,,,,,anonymous,EN,0,0,9.056,0,1,31,1,5,1,5,1,94,7,3,3,3,5,2.826,123.024,123.643,5,3,6,3,2,1,3,67.592,173.62,174.437,6,6,3,5,3,4,3,1.689,148.546,171.595,9,2,3,3,3,5,869.924,1186.584,1187.349,6,3,6,6,2,6,25.332,182.308,183.332,6,3,5,3,4,3,11.62,272.694,273.846,5,4,3,4,4,3,3.919,52.113,53.138,6,4,4,5,3,6,2.646,153.543,154.681,7,5,4,5,3,6,4.184,199.736,200.335,5,3,6,6,5,3,169.019,187.179,187.916,8,5,5,3,5,5,378.665,497.269,498.417,10,6,3,5,5,3,751.914,894.818,895.492,5,5,6,6,3,2,4.002,17.994,18.788,6,5,5,3,6,5,38.588,339.233,340.323,9,,567090ea7dd8a1de,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 10:19,4/17/18 10:30,0,3b50b760a44802fe,100,668,1,4/17/18 10:31,R_3HCxOwYBUa1GmDT,,,,,,,anonymous,EN,0,0,10.863,0,1,28,1,6,1,4,10,12,3,6,6,2,5,5.835,39.159,40.128,7,7,5,5,6,1,2,15.159,40.383,42.322,6,5,6,6,2,2,6,14.368,75.038,76.877,8,2,2,3,2,5,9.742,31.108,37.585,5,4,6,6,2,2,8.216,34.228,37.637,5,4,6,5,3,1,5.432,36.48,37.853,5,2,3,2,6,3,6.709,60.257,69.953,7,4,2,2,6,6,4.647,21.778,23.1,5,5,6,2,2,6,12.337,29.799,31.219,6,2,7,2,7,1,6.759,28.311,29.499,5,3,3,3,5,6,5.198,32.911,34.465,5,6,6,2,4,6,5.744,24.285,33.919,5,6,6,5,4,2,23.809,38.919,40.457,5,6,5,2,2,6,10.306,33.534,34.789,5,Nice Survey,b62986445618f812,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
