"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"2019-04-03 10:30:53","2019-04-03 10:36:13","0","e6ea121cd3de2da0","100","319","1","2019-04-03 10:36:13","R_32Y1fWZhu6ayQDc","","","","",32.85,-96.6,"anonymous","EN","4","3","4","3","5","6.944","22.995","23.772","5","4","5","3","2","3","3","4.752","21.058","21.95","6","5","5","5","4","2","5","2.391","22.365","23.203","6","2","2","6","2","5","2.958","21.761","22.612","10","3","6","6","3","6","3.813","14.785","15.801","5","6","3","2","6","5.141","18.417","18.73","5","1","5","4","5","3","1.802","16.32","17.196","7","5","2","4","6","1.699","10.485","11.345","4","5","5","4","4","4","7.251","26.216","27.03","7","2","7","3","6","2","2.504","16.32","17.551","5","4","4","3","4","5","2.617","20.909","22.14","7","5","5","5","4","5","3.411","15.13","16.145","5","5","5","5","3","3","2.33","13.688","14.749","5","4","4","3","5","6","4.859","19.575","20.644","5","0","28","1","6","4","3","24","24","","","","26","","6ddf9247ad82a012","3TU5ZICBRD1RXEK865VSES8OJAB8Q9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:23:30","2019-04-03 10:36:31","0","7c12d2afa4e79590","100","781","1","2019-04-03 10:36:32","R_1KdRs9oegWyzMmF","","","","",50.58,3.83,"anonymous","EN","6","7","6","6","5","19.685","33.643","39.192","5","7","5","5","6","6","6","17.327","27.171","28.583","7","6","2","1","5","6","5","4.811","19.945","23.502","8","7","6","3","6","4","21.891","32.195","33.05","9","4","6","4","2","6","5.131","17.802","18.605","8","7","6","6","7","3.176","15.606","16.701","7","4","6","5","7","3","136.575","155.333","165.031","10","2","3","6","7","3.74","34.086","35.382","5","3","5","6","3","4","3.989","32.161","37.001","8","6","7","7","7","1","3.147","45.214","46.31","6","6","6","7","6","7","21.561","23.699","32.151","5","6","7","6","7","7","4.118","12.609","15.003","5","6","2","7","6","5","7.695","36.38","51.236","6","6","6","7","7","7","53.567","57.216","58.489","5","1","30","6","1","6","3","23","24","2","8","24","26","","7f95f90ee9b1f4bc","3AWETUDC92ST0CXC2NQWIAE6R91ZI2","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:26:48","2019-04-03 10:36:37","0","6b7fb3def62a023b","100","588","1","2019-04-03 10:36:37","R_1C9l3mNbk9VwUoH","","","","",30.39,-91,"anonymous","EN","6","5","5","6","5","12.055","41.086","41.809","5","4","4","3","2","1","3","4.552","24.559","25.181","7","5","4","4","3","2","4","4.691","25.543","26.286","7","1","1","6","1","7","3.789","20.261","20.748","6","1","5","6","2","7","2.742","16.749","17.586","7","3","2","1","7","2.105","18.439","19.2","4","1","6","4","6","3","4.377","18.156","18.98","6","5","3","4","2","3.257","21.82","22.305","8","3","3","5","4","3","4.486","81.122","81.803","5","1","7","4","7","1","1.694","20.167","21.216","7","5","5","3","3","5","3.451","19.778","20.622","5","6","3","2","5","3","6.017","22.42","23.065","7","5","6","6","2","4","4.591","21.723","22.323","7","5","5","2","3","5","5.681","20.87","21.575","5","0","27","1","1","4","5","23","24","2","6","24","26","I am a nurse, so I strongly feel that you should always trust your instincts over a doctors recommendations (I correct mistakes made by doctors almost every day I am at work).

HOWEVER, the general public does NOT have the background that I have, and some parents instincts are very off due to lack of education. That makes it difficult for me to say that a parent knows more than a doctor. Also, I am in no way implying that I know more than a doctor... I am only saying that I research and make sure I know WHY doctors make the decisions they make before I blindly follow their guidance. ","3790c58642741d8c","3WAKVUDHUWGFPTM6D9NRAT9IBBEU7G","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:55","2019-04-03 10:36:37","0","6ae0d875da4f961e","100","1661","1","2019-04-03 10:36:37","R_33k8O6yWtwxcoHh","","","","",28.48,-82.51,"anonymous","EN","5","6","6","6","5","53.228","70.34","70.609","8","6","2","6","4","3","2","16.429","30.559","31.181","7","7","6","6","2","1","5","2.54","27.636","28.312","8","1","1","1","1","7","193.032","199.959","200.566","6","1","7","7","1","7","147.8","153.959","154.536","6","6","2","2","6","108.74","117.755","118.543","4","1","4","4","6","3","20.794","28.194","28.903","5","6","2","2","6","15.714","19.026","19.855","7","7","2","7","2","7","3.343","19.781","20.437","6","4","7","7","7","1","15.218","24.418","25.469","5","5","1","1","5","5","265.143","292.352","293.586","7","5","5","4","5","5","60.335","72.91","73.576","8","2","7","5","1","2","82.253","127.137","127.871","8","1","1","1","7","7","190.553","203.753","204.75","8","1","28","1","6","3","2","23","24","2","10","24","26","","2f2de76ca496f2a2","37UQDCYH6XVF28B6IZXW6FB1PIMV75","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:28:20","2019-04-03 10:36:38","0","4a86a6705505972d","100","498","1","2019-04-03 10:36:38","R_3QW20uUoDFz9Q0x","","","","",35.18,-106.6,"anonymous","EN","5","2","4","2","5","8.124","33.77","34.562","6","2","5","3","2","2","3","6.201","24.358","25.446","6","3","6","3","3","2","6","5.024","31.146","31.828","6","2","1","6","1","5","4.738","20.331","21.692","5","1","6","6","2","7","8.075","21.474","22.183","5","7","1","1","7","7.961","24.656","25.418","5","2","4","2","6","3","3.779","17.29","18.069","5","6","2","4","6","5.551","33.157","33.845","4","2","6","3","5","4","4.824","21.173","21.952","5","1","7","3","7","1","39.879","52.661","53.572","5","5","3","2","6","6","3.77","22.081","22.813","5","3","5","2","3","5","5.036","19.776","20.556","5","3","3","4","5","5","5.895","18.974","19.789","5","5","6","3","6","6","4.984","28.188","28.98","5","1","73","1","1","7","5","23","24","3","23","24","26","","4262b3d14ab3fc7e","3D3VGR7TA0F58IT273PWS1AIZBRR39","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:23:01","2019-04-03 10:36:41","0","375d9257de98d62b","100","819","1","2019-04-03 10:36:41","R_rkWSMRzYtMgtZ8B","","","","",30.18,-83.03,"anonymous","EN","5","2","2","1","5","7.285","36.148","37.801","8","1","6","1","1","2","7","6.215","35.814","37.374","6","4","6","3","2","4","6","12.641","45.06","46.444","7","2","6","4","2","4","4.381","28.301","29.801","5","1","7","6","1","7","3.925","27.06","30.702","5","6","4","2","6","7.228","25.674","27.567","4","1","5","1","7","3","11.961","25.197","26.301","7","7","2","1","6","10.775","27.927","29.819","5","4","7","1","5","3","5.644","29.18","31.197","5","1","7","3","7","1","3.858","24.784","26.289","6","3","2","1","7","7","6.957","33.198","35.891","5","2","1","1","2","5","6.541","24.557","28.649","5","4","6","6","3","4","36.529","51.664","55.401","5","4","5","5","5","7","4.808","38.696","42.911","5","1","32","1","6","4","3","23","24","2","15","24","26","I guess your study was trying to get the opinions of anti-vaccers, but I'm offended by even the notion of not trusting god damn proven science fact. Go watch Breaking Bad and say ""Science, bitches!"" please.","fd6a2aa754c25e02","3RSDURM96AMHFHLLAIYMJO7CTMREYI","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:18:59","2019-04-03 10:36:46","0","1b736eb0c0a0d02b","100","1067","1","2019-04-03 10:36:46","R_3EgqWxcT1F093yQ","","","","",39.73,-104.98,"anonymous","EN","5","4","3","4","5","2.266","20.378","21.305","6","5","5","5","4","4","3","3.604","18.468","19.186","6","6","2","5","5","1","3","2.895","26.967","27.605","12","4","5","4","3","4","3.832","14.761","15.294","7","4","5","4","4","4","780.823","788.879","791.445","8","5","6","4","4","3.303","11.671","13.253","5","4","4","4","4","3","1.149","10.341","11.209","6","3","5","5","3","2.947","15.027","15.704","4","5","4","4","3","5","2.551","16.413","17.62","6","3","5","6","5","3","4.063","13.759","14.525","7","5","5","3","4","4","2.055","18.231","19.124","7","5","5","4","5","5","2.842","13.53","14.168","7","4","5","3","5","5","1.8","12.208","12.79","7","4","4","4","4","5","2.544","21.712","22.244","12","1","30","1","6","3","4","23","24","2","8","24","26","","461a95c1612494ea","3RXPCZQMQPBI9P694OH154HEZI1G19","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:23","2019-04-03 10:36:56","0","e5113b73017dec1a","100","1713","1","2019-04-03 10:36:57","R_1i51Qs04EmBhHQZ","","","","",21.03,105.85,"anonymous","EN","6","4","7","3","5","12.324","15.973","16.805","5","7","5","6","4","6","3","1.801","4.507","5.201","6","3","2","5","7","2","4","18.207","21.439","21.804","7","7","3","6","5","4","1.773","3.608","81.889","5","6","3","2","5","1","1.173","3.613","4.862","5","2","6","3","5","1.324","3.06","3.823","4","6","2","2","3","3","53.881","63.817","66.394","6","5","6","3","7","2.282","3.834","4.713","4","7","5","7","7","3","1.652","4.843","7.378","7","4","6","7","5","3","44.895","48.293","50.071","6","5","3","3","2","7","1.795","4.228","5.263","6","5","3","5","3","7","1.097","3.152","4.593","5","1","3","5","7","6","1.262","3.687","4.915","5","5","3","6","1","6","1.735","3.831","5","5","0","28","1","1","6","4","23","23","2","11","23","26","good study","22d075203c3c1b34","3FTOP5WARFOST2BSGBY4OCQKMH9J08","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:18:36","2019-04-03 10:36:57","0","265567c7888a9dec","100","1100","1","2019-04-03 10:36:57","R_1IXzDKOUDcGrO4A","","","","",44.88,-93.25,"anonymous","EN","5","1","2","1","5","31.472","52.492","53.667","8","1","6","3","2","1","3","3.13","98.892","99.258","8","7","5","4","2","4","6","65.035","86.007","87.159","8","1","2","5","2","6","85.042","492.343","492.66","7","2","6","7","1","7","2.967","11.491","11.949","7","6","1","1","7","5.381","67.565","69.412","6","1","6","2","6","3","2.809","11.409","11.595","7","7","2","1","7","3.405","12.569","12.856","7","3","6","2","6","3","3.84","21.118","21.673","9","1","7","2","7","1","2.041","10.71","11.46","7","1","1","1","6","7","4.269","27.332","29.813","6","6","3","2","5","4","3.182","99.496","100.497","5","4","4","5","3","5","3.526","15.456","16","6","2","3","1","5","7","2.449","16.544","17.749","6","1","27","1","6","4","5","24","24","","","","26","No further comments at this time. Thank you!","a41812dfc1e82d45","30H4UDGLT2ILIRLX0TQMJ5J9YJEMPK","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:29:06","2019-04-03 10:37:14","0","f911c636e3afb7d7","100","487","1","2019-04-03 10:37:15","R_1C88dhlJnLz6Xgb","","","","",34.16,-97.18,"anonymous","EN","5","5","3","5","5","11.843","25.959","36.409","7","5","6","6","3","1","2","24.731","42.951","44.058","7","3","6","1","2","4","6","8.149","32.767","33.739","10","2","2","6","1","5","4.761","23.287","23.875","6","1","7","7","1","7","2.332","18.674","19.736","5","7","1","1","7","32.715","43.424","44.408","6","1","6","2","7","3","2.618","25.576","26.346","6","6","2","2","4","3.261","11.175","11.897","4","1","6","2","2","3","3.789","27.255","28.422","6","1","7","3","7","1","2.592","33.296","34.231","6","6","1","1","4","6","4.513","43.032","46.526","5","5","4","4","3","3","3.945","17.593","18.411","6","5","3","3","3","6","2.973","12.293","13.272","5","3","4","3","1","6","3.236","19.976","20.715","5","0","43","1","1","4","3","23","24","2","23","24","26","none","c3a0354a3d1f56fe","3VJ40NV2QIN7AMZGUQEJGJ9BIMHOT9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:31","2019-04-03 10:37:25","0","84627c99de440516","100","353","1","2019-04-03 10:37:26","R_xiuxNHUhgaq206t","","","","",35.03,-85.15,"anonymous","EN","1","4","4","4","5","1.656","26.592","27.188","7","5","5","1","4","1","3","6.947","25.21","25.645","7","7","5","6","1","4","6","4.044","24.225","25.061","7","1","1","1","2","7","4.545","15.484","16.124","5","1","7","7","1","7","2.513","10.847","11.842","5","7","2","1","7","4.422","23.288","23.863","4","1","5","4","7","3","2.086","13.749","14.482","6","5","2","2","5","5.686","13.637","14.388","4","5","6","4","5","4","7.266","22.266","23.064","6","1","7","1","7","1","4.152","13.97","14.82","5","5","3","1","3","6","5.812","18.96","19.696","5","2","4","3","4","5","3.211","18.394","19.171","6","2","4","4","4","4","3.729","14.405","15.201","5","6","6","2","5","6","4.091","21.826","22.877","8","0","27","1","6","6","5","24","24","","","","26","Thank you! I am trying to start a family so this was interesting for me to think about. ","ec3cbe19f44ff6fd","3EFVCAY5L39ABRGVBFBJHRW25GO8JP","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:30:08","2019-04-03 10:37:30","0","766cd9748502abc0","100","441","1","2019-04-03 10:37:30","R_2R21zhgpqEH6eLk","","","","",39.08,-77.17,"anonymous","EN","2","1","2","2","5","5.942","22.528","23.8","5","2","6","2","2","2","3","6.04","27.725","29.571","8","5","6","5","3","2","5","3.23","37.58","40.72","6","2","2","6","2","6","3.448","17.157","18.4","5","2","6","6","2","6","2.555","17.985","18.82","5","6","2","1","7","30.569","42.247","43.577","4","1","6","2","6","3","2.539","12.512","15.696","6","6","2","3","6","4.956","20.894","28.587","6","2","6","2","6","2","10.716","31.442","32.565","8","1","7","2","7","1","3.724","19.212","20.638","5","3","3","3","5","5","9.129","34.509","34.889","10","6","2","6","6","2","3.544","20.374","21.387","7","6","6","6","2","2","1.638","10.654","11.813","5","2","4","2","6","6","5.887","24.651","25.134","9","0","24","2","6","6","3","24","24","","","","26","","e91efac35d0325de","3OWEPKL089C2U32XG8B5WYHO3FLN7H","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:10","2019-04-03 10:37:54","0","cdd66fde7cba8a64","100","403","1","2019-04-03 10:37:54","R_263ylKx6m7B0mFq","","","","",37.69,-78.95,"anonymous","EN","5","4","5","4","5","6.22","22.544","23.474","5","2","4","4","3","4","2","2.843","18.482","19.476","6","2","4","4","4","6","4","3.554","19.434","20.697","6","4","4","3","2","5","9.992","23.615","24.48","5","3","6","6","2","4","6.305","23.008","32.13","8","6","3","2","6","7.635","21.882","23.361","5","4","4","4","4","3","2.241","9.225","13.619","5","4","4","4","4","3.539","10.122","12.458","4","2","4","2","6","2","3.979","20.322","21.26","6","4","7","2","6","1","6.143","23.654","24.58","6","6","7","5","3","5","3.08","19.447","20.274","6","2","5","2","3","5","3.964","47.759","48.631","7","3","5","3","5","6","2.329","12.345","13.31","5","5","5","2","6","6","3.148","13.844","14.817","5","0","38","1","6","3","1","23","24","3","19","23","26","no","e5ed70089695ba81","37U1UTWH9VMR9FZ8JKKSJIITFWHR8X","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:34:01","2019-04-03 10:37:58","0","10afd6cf99883cba","100","237","1","2019-04-03 10:37:59","R_2w7zJHYfBbTuL7a","","","","",39.97,-75.17,"anonymous","EN","6","4","5","3","6","0.721","5.85","6.344","6","4","5","5","4","7","5","21.489","25.215","26.31","6","5","4","4","5","6","4","6.239","10.646","11.875","6","1","4","3","4","3","6.97","21.218","22.127","6","6","5","4","1","6","1.866","15.574","17.165","9","4","6","6","5","11.887","14.405","15.817","4","1","4","5","5","3","4.345","10.017","11.229","7","4","1","4","2","0","0","3.933","0","2","5","3","5","6","2.311","5.907","7.149","5","4","4","5","5","4","0.455","6.509","7.817","5","4","2","3","3","4","0.481","4.031","5.842","5","5","6","5","3","5","2.503","5.366","6.396","5","5","5","5","4","5","0","0","7.133","0","3","5","2","6","5","2.213","6.769","9.255","7","1","22","2","1","4","4","23","23","2","8","24","26","","c03d7c15672aaabc","3O7L7BFSHEPVPH6G60CJX0DO33SIEF","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:19:50","2019-04-03 10:38:00","0","b99df28ff2bfd859","100","1089","1","2019-04-03 10:38:00","R_z2sqwwOHVhe3jnr","","","","",40.58,-73.95,"anonymous","EN","1","1","4","1","5","2.463","13.223","17.401","6","2","6","1","1","2","2","22.285","62.17","63.464","10","4","7","1","1","7","7","49.557","91.258","92.265","6","1","1","1","4","5","37.045","46.921","48.014","6","1","7","7","1","7","34.948","42.377","43.149","6","7","2","1","7","115.507","130.068","131.127","4","1","7","1","7","3","2.547","7.871","8.701","5","7","1","1","7","20.044","28.817","29.752","7","1","7","1","7","1","11.721","27.145","30.261","5","1","7","2","7","1","64.383","71.673","73.953","6","1","1","1","7","7","60.948","73.784","79.06","5","7","1","1","2","4","36.521","46.898","47.698","6","1","4","4","4","1","77.923","105.348","107.045","9","5","5","2","6","6","55.115","103.192","103.783","7","1","30","1","3","4","3","24","24","","","","26","","380f95dfe4f51210","3WR9XG3T63BG8VSRY3W9XPBOCYN743","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:13:09","2019-04-03 10:38:02","0","f926ad517612ed2c","100","1492","1","2019-04-03 10:38:03","R_3h4rnbvrzmNT97t","","","","",38,-121.31,"anonymous","EN","3","4","6","5","5","11.504","176.122","177.689","9","6","6","3","3","2","2","21.598","88.115","89.189","6","6","5","5","5","3","6","19.635","69.466","71.521","6","3","6","5","6","2","44.098","95.595","96.731","6","7","7","6","2","7","1.865","85.7","86.711","25","6","3","3","6","31.828","72.621","73.621","6","2","3","3","6","3","6.532","44.661","45.745","6","6","2","5","6","13.986","34.206","35.033","4","6","6","2","5","3","14.279","94.147","95.118","9","3","6","3","6","2","13.12","228.781","229.693","7","6","3","3","5","6","18.489","72.967","74.694","6","3","3","3","5","6","12.786","64.839","66.533","5","6","2","3","6","3","12.784","111.162","113.037","8","7","7","5","5","5","17.212","58.817","61.734","5","0","24","5","2","6","6","23","23","1","","24","26","No","d06a8062d087e24a","34X6J5FLPTYGHVGRX9SJ3IH2ZL8JQ7","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:37","2019-04-03 10:38:09","0","3a7a2c29655343f5","100","2011","1","2019-04-03 10:38:10","R_3s4SljPMuzzb626","","","","",33.45,-112.08,"anonymous","EN","4","4","4","4","5","57.433","65.594","66.216","7","4","6","4","6","1","3","2.06","72.987","73.294","13","6","7","1","1","4","7","3.062","36.818","37.836","10","4","6","4","4","4","128.304","160.905","161.661","7","2","6","6","1","6","0.938","14.879","15.706","6","6","4","1","7","23.589","37.596","37.986","5","1","4","1","7","3","2.509","21.11","22.85","6","1","1","2","7","37.316","48.665","49.73","4","4","4","4","4","4","5.087","11.232","11.579","7","1","7","2","7","1","547.389","825.626","826.335","8","2","1","1","7","7","89.226","109.312","109.894","5","5","2","5","6","2","396.904","414.039","415.593","6","4","6","6","2","4","12.426","28.615","30.164","8","6","4","2","4","6","8.446","29.289","30.117","5","1","22","2","1","3","2","24","24","","","","26","","6b3cfa0f72680718","3PDJHANYK5GRG72HU0B0L0KWMSQ6HQ","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:36:36","2019-04-03 10:38:17","0","7de58e23563e84dc","100","100","1","2019-04-03 10:38:17","R_2ZBIrEjasAI5to4","","","","",28.06,-82.41,"anonymous","EN","4","4","4","4","5","0.349","2.413","3.213","5","4","4","4","4","4","4","0.282","1.986","2.821","5","4","4","4","4","4","4","0.179","2.252","3.186","6","4","4","4","4","4","0.167","1.873","2.738","5","4","4","4","4","4","0.377","1.625","2.323","4","4","4","4","4","0.334","2.193","2.706","5","4","4","4","4","3","0.195","1.904","2.633","5","4","4","4","4","0.648","2.684","3.471","6","4","4","4","4","4","0.215","2.045","3.355","5","4","4","4","4","4","0.133","2.307","2.628","6","4","4","4","5","4","0.386","2.095","2.643","5","4","4","4","4","4","0.331","1.585","2.048","4","4","4","4","4","4","0.681","2.498","3.551","5","4","4","4","4","4","0.136","2.791","3.561","7","1","25","5","6","4","5","24","24","","","","26","","55a37cb5e915f4c2","382M9COHEHF0Y81G0H1XG31ZXYJEUN","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:32:07","2019-04-03 10:38:24","0","5cba695a93e839e2","100","376","1","2019-04-03 10:38:25","R_2BxiUqOAgkJEujS","","","","",38.32,-88.91,"anonymous","EN","5","5","6","6","5","0","0","26.176","0","6","4","7","7","6","5","26.705","26.705","30.003","1","6","3","7","7","2","2","0","0","27.929","0","6","5","4","6","1","12.738","12.738","23.582","1","5","2","3","5","2","23.097","26.043","33.826","4","2","7","1","1","7.762","7.762","17.382","1","6","2","7","1","3","0.052","0.052","15.346","1","2","7","7","1","6.27","21.786","25.53","3","6","2","7","1","7","0","0","12.6","0","5","2","4","1","6","0","0","19.716","0","5","6","7","2","1","7.351","7.351","22.969","1","6","2","7","6","1","0","0","24.17","0","6","6","7","1","2","0","0","18.832","0","6","7","6","2","2","12.825","25.881","27.756","2","0","33","1","1","6","5","23","24","3","6","23","26","no","34ab1fb2896823e2","3B2X28YI3WFHPUZVU814ZPHYRFK6B9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:19:34","2019-04-03 10:38:34","0","2ea25fcc597f0c60","100","1139","1","2019-04-03 10:38:34","R_2dMyMWoSGBK9toV","","","","",40.68,-73.42,"anonymous","EN","5","3","4","4","5","4.542","18.577","19.7","6","4","4","5","2","1","2","3.667","21.738","23.619","8","3","5","3","2","4","6","2.178","482.451","483.887","9","4","4","1","3","5","4.561","18.521","19.832","6","1","6","7","1","7","30.315","41.327","42.396","5","6","1","1","6","22.407","33.429","34.594","4","4","4","2","6","3","2.698","15.705","16.828","6","6","1","4","5","6.705","21.666","44.372","4","4","4","3","4","3","36.129","47.383","48.554","5","7","7","3","7","1","33.307","43.414","44.65","5","5","4","2","5","6","5.923","54.613","55.673","6","5","1","5","5","3","7.053","21.855","23.624","5","7","5","5","3","3","45.345","51.965","53.258","5","7","7","7","4","3","4.642","15.589","121.021","5","1","37","2","6","6","5","23","24","3","12","24","26","","bd76ffb4db21482b","3H8DHMCCW9BH36I4A8MB4YAGVVJDKV","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:21:53","2019-04-03 10:39:00","0","90e20e5fef604996","100","1027","1","2019-04-03 10:39:01","R_exntzCdtTbZ9J17","","","","",37.75,-97.82,"anonymous","EN","7","2","4","2","5","11.316","109.25","113.238","5","2","6","2","2","2","2","6.402","48.954","52.222","7","3","5","2","2","6","7","5.952","33.297","43.821","7","1","5","6","2","4","86.738","143.362","145.829","6","3","6","6","2","6","20.235","33.866","36.632","5","7","2","1","7","8.282","77.695","80.343","4","1","7","1","7","3","5.617","17.887","20.019","5","7","1","1","7","4.732","24.954","26.689","5","2","6","2","6","2","6.015","25.911","28.5","6","1","7","1","7","1","12.572","37.959","58.27","5","4","3","2","5","6","29.882","91.709","93.857","7","3","3","2","2","3","10.851","60.797","63.638","6","2","3","3","6","6","3.977","62.443","64.578","6","2","4","2","6","7","4.369","21.608","23.292","5","0","61","1","6","4","5","23","24","3","23","24","26","Thanks for the opportunity.","88ebe3904030778d","3M0NZ3JDP1YHOO2XV372T1A1MO0Z5Z","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:25:10","2019-04-03 10:39:10","0","ebde474281ac62f2","100","839","1","2019-04-03 10:39:10","R_2PkhYcDKzltNv6g","","","","",44.27,-88.43,"anonymous","EN","6","4","4","5","5","8.42","33.287","45.143","5","6","3","6","5","4","2","138.853","162.196","163.186","6","3","5","3","5","1","7","12.259","39.954","42.556","7","3","5","5","4","3","6.646","50.631","54.072","7","3","6","6","2","6","5.117","16.809","17.697","5","6","2","3","6","66.371","76.66","79.033","4","1","6","2","6","3","4.748","15.994","16.698","6","6","2","2","6","31.392","39.19","40.437","4","2","6","2","6","2","3.693","16.93","17.774","5","2","6","2","6","1","8.127","22.777","27.382","5","5","5","5","4","6","7.827","65.224","70.195","7","3","6","3","3","5","5.449","31.886","33.175","5","2","3","3","6","6","7.242","25.726","81.813","6","4","5","3","6","5","37.478","61.775","63.731","5","1","40","1","7","5","5","24","24","","","","26","","ad973921474c9f97","3UNH76FOCS5FR5DYRGM5WWCL2OHYMQ","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
